timestamp,actual,forecasted
2026-04-25 01:55:15.210285,1.3688,1.3901255
2026-04-25 01:55:25.210285,1.3679,1.38646
2026-04-25 01:55:35.210285,1.3638,1.3810201
2026-04-25 01:55:45.210285,1.3662,1.3793085
2026-04-25 01:55:55.210285,1.3694,1.3780551
2026-04-25 01:56:05.210285,1.3711,1.3758621
2026-04-25 01:56:15.210285,1.3734,1.3755966
2026-04-25 01:56:25.210285,1.3755,1.3727667
2026-04-25 01:56:35.210285,1.3822,1.3741206
2026-04-25 01:56:45.210285,1.3879,1.3774614
2026-04-25 01:56:55.210285,1.3942,1.3788178
2026-04-25 01:57:05.210285,1.3985,1.381564
2026-04-25 01:57:15.210285,1.4015,1.3835601
2026-04-25 01:57:25.210285,1.4,1.3908896
2026-04-25 01:57:35.210285,1.3984,1.3966767
2026-04-25 01:57:45.210285,1.3968,1.4023864
2026-04-25 01:57:55.210285,1.3955,1.4056135
2026-04-25 01:58:05.210285,1.3932,1.4068763
2026-04-25 01:58:15.210285,1.3959,1.4035712
2026-04-25 01:58:25.210285,1.3992,1.4007988
2026-04-25 01:58:35.210285,1.3994,1.3977401
2026-04-25 01:58:45.210285,1.404,1.3952196
2026-04-25 01:58:55.210285,1.4058,1.3941339
2026-04-25 01:59:05.210285,1.406,1.3973383
2026-04-25 01:59:15.210285,1.4069,1.3999083
2026-04-25 01:59:25.210285,1.4069,1.4006107
2026-04-25 01:59:35.210285,1.4078,1.4042112
2026-04-25 01:59:45.210285,1.4101,1.406644
2026-04-25 01:59:55.210285,1.41,1.4077555
2026-04-25 02:00:05.210285,1.4126,1.4088606
2026-04-25 02:00:15.210285,1.414,1.4092655
2026-04-25 02:00:25.210285,1.4161,1.4119729
2026-04-25 02:00:35.210285,1.4187,1.4142636
2026-04-25 02:00:45.210285,1.4221,1.4139092
2026-04-25 02:00:55.210285,1.4269,1.4150815
2026-04-25 02:01:05.210285,1.4298,1.4170282
2026-04-25 02:01:15.210285,1.4326,1.417513
2026-04-25 02:01:25.210285,1.4331,1.4209372
2026-04-25 02:01:35.210285,1.4297,1.4234011
2026-04-25 02:01:45.210285,1.4274,1.4281944
2026-04-25 02:01:55.210285,1.4246,1.4305073
2026-04-25 02:02:05.210285,1.4241,1.4327103
2026-04-25 02:02:15.210285,1.42,1.4326993
2026-04-25 02:02:25.210285,1.4229,1.4282422
2026-04-25 02:02:35.210285,1.4264,1.4253329
2026-04-25 02:02:45.210285,1.4293,1.4219044
2026-04-25 02:02:55.210285,1.43,1.4205148
2026-04-25 02:03:05.210285,1.433,1.4178432
2026-04-25 02:03:15.210285,1.4335,1.4214678
2026-04-25 02:03:25.210285,1.4337,1.4254355
2026-04-25 02:03:35.210285,1.4345,1.4285294
2026-04-25 02:03:45.210285,1.435,1.4293011
2026-04-25 02:03:55.210285,1.4368,1.4310328
2026-04-25 02:04:05.210285,1.4385,1.4321783
2026-04-25 02:04:15.210285,1.4392,1.4317913
2026-04-25 02:04:25.210285,1.4403,1.4318874
2026-04-25 02:04:35.210285,1.4426,1.432371
2026-04-25 02:04:45.210285,1.4451,1.4342257
2026-04-25 02:04:55.210285,1.4378,1.4345562
2026-04-25 02:05:05.210285,1.4313,1.4350197
2026-04-25 02:05:15.210285,1.4266,1.4357414
2026-04-25 02:05:25.210285,1.4203,1.436773
2026-04-25 02:05:35.210285,1.4147,1.4394362
2026-04-25 02:05:45.210285,1.4136,1.4341487
2026-04-25 02:05:55.210285,1.4117,1.4279287
2026-04-25 02:06:05.210285,1.4089,1.4224261
2026-04-25 02:06:15.210285,1.4069,1.4161751
2026-04-25 02:06:25.210285,1.4066,1.4112065
2026-04-25 02:06:35.210285,1.4013,1.4096661
2026-04-25 02:06:45.210285,1.3951,1.4097592
2026-04-25 02:06:55.210285,1.1979,1.4081726
2026-04-25 02:07:05.210285,1.1969,1.4076461
2026-04-25 02:07:15.210285,1.196,1.4084563
2026-04-25 02:07:25.210285,1.2065,1.402884
2026-04-25 02:07:35.210285,1.2145,1.3964581
2026-04-25 02:07:45.210285,1.2251,1.2450068
2026-04-25 02:07:55.210285,1.2343,1.2290119
2026-04-25 02:08:05.210285,1.2437,1.2367383
2026-04-25 02:08:15.210285,1.2542,1.2457645
2026-04-25 02:08:25.210285,1.2632,1.2585562
2026-04-25 02:08:35.210285,1.2702,1.2639785
2026-04-25 02:08:45.210285,1.2769,1.2724662
2026-04-25 02:08:55.210285,1.2844,1.276427
2026-04-25 02:09:05.210285,1.2901,1.2883754
2026-04-25 02:09:15.210285,1.2972,1.2927803
2026-04-25 02:09:25.210285,1.3026,1.3004272
2026-04-25 02:09:35.210285,1.3076,1.3010441
2026-04-25 02:09:45.210285,1.3152,1.3061217
2026-04-25 02:09:55.210285,1.3232,1.3091638
2026-04-25 02:10:05.210285,1.3306,1.3118434
2026-04-25 02:10:15.210285,1.3373,1.3194528
2026-04-25 02:10:25.210285,1.3455,1.3230542
2026-04-25 02:10:35.210285,1.3529,1.3296015
2026-04-25 02:10:45.210285,1.3547,1.3360808
2026-04-25 02:10:55.210285,1.3557,1.3424901
2026-04-25 02:11:05.210285,1.3561,1.3495721
2026-04-25 02:11:15.210285,1.3571,1.3554642
2026-04-25 02:11:25.210285,1.3584,1.3622751
2026-04-25 02:11:35.210285,1.3576,1.3648769
2026-04-25 02:11:45.210285,1.3579,1.3645235
2026-04-25 02:11:55.210285,1.3586,1.3633934
2026-04-25 02:12:05.210285,1.3596,1.3636043
2026-04-25 02:12:15.210285,1.3597,1.3635551
2026-04-25 02:12:25.210285,1.3682,1.3647763
2026-04-25 02:12:35.210285,1.3752,1.3646321
2026-04-25 02:12:45.210285,1.38,1.3638881
2026-04-25 02:12:55.210285,1.3847,1.3656267
2026-04-25 02:13:05.210285,1.3907,1.3651015
2026-04-25 02:13:15.210285,1.3857,1.37168
2026-04-25 02:13:25.210285,1.3826,1.3797499
2026-04-25 02:13:35.210285,1.3808,1.3841667
2026-04-25 02:13:45.210285,1.3776,1.3901602
2026-04-25 02:13:55.210285,1.3757,1.3959533
2026-04-25 02:14:05.210285,1.3744,1.3908575
2026-04-25 02:14:15.210285,1.374,1.3868225
2026-04-25 02:14:25.210285,1.3711,1.3846767
2026-04-25 02:14:35.210285,1.3686,1.38134
2026-04-25 02:14:45.210285,1.3671,1.3805561
2026-04-25 02:14:55.210285,1.3722,1.3789154
2026-04-25 02:15:05.210285,1.3755,1.3824487
2026-04-25 02:15:15.210285,1.3796,1.3801874
2026-04-25 02:15:25.210285,1.3843,1.3775647
2026-04-25 02:15:35.210285,1.3876,1.3760275
2026-04-25 02:15:45.210285,1.382,1.3796
2026-04-25 02:15:55.210285,1.377,1.3832572
2026-04-25 02:16:05.210285,1.3732,1.3883785
2026-04-25 02:16:15.210285,1.369,1.392801
2026-04-25 02:16:25.210285,1.3635,1.3963641
2026-04-25 02:16:35.210285,1.3626,1.3909245
2026-04-25 02:16:45.210285,1.362,1.3855228
2026-04-25 02:16:55.210285,1.3623,1.3814281
2026-04-25 02:17:05.210285,1.3611,1.3775433
2026-04-25 02:17:15.210285,1.3607,1.373106
2026-04-25 02:17:25.210285,1.363,1.372817
2026-04-25 02:17:35.210285,1.3642,1.3734095
2026-04-25 02:17:45.210285,1.3652,1.3746392
2026-04-25 02:17:55.210285,1.3654,1.3737732
2026-04-25 02:18:05.210285,1.3682,1.3734348
2026-04-25 02:18:15.210285,1.3667,1.3740052
2026-04-25 02:18:25.210285,1.365,1.3746384
2026-04-25 02:18:35.210285,1.3665,1.3752557
2026-04-25 02:18:45.210285,1.3665,1.376255
2026-04-25 02:18:55.210285,1.3666,1.3780986
2026-04-25 02:19:05.210285,1.373,1.3783904
2026-04-25 02:19:15.210285,1.3798,1.3763603
2026-04-25 02:19:25.210285,1.3857,1.3780086
2026-04-25 02:19:35.210285,1.3896,1.3770113
2026-04-25 02:19:45.210285,1.3955,1.37728
2026-04-25 02:19:55.210285,1.4014,1.3822684
2026-04-25 02:20:05.210285,1.4059,1.3893924
2026-04-25 02:20:15.210285,1.4095,1.3938813
2026-04-25 02:20:25.210285,1.4125,1.3985223
2026-04-25 02:20:35.210285,1.4175,1.4031366
2026-04-25 02:20:45.210285,1.411,1.4064845
2026-04-25 02:20:55.210285,1.4082,1.4089978
2026-04-25 02:21:05.210285,1.4034,1.411802
